Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-03-15 00:00:00+07:00,2252.976806640625,2257.1259351979743,2240.529420968577,2252.976806640625,70072000,0.0,0.0
2016-03-16 00:00:00+07:00,2257.12548828125,2261.274616017061,2244.6781050738164,2257.12548828125,72058000,0.0,0.0
2016-03-17 00:00:00+07:00,2269.5725951481386,2298.616485762466,2261.274340686902,2277.870849609375,125371000,0.0,0.0
2016-03-18 00:00:00+07:00,2265.4239118812725,2311.064320362397,2248.8273997063184,2273.72216796875,120955000,0.0,0.0
2016-03-21 00:00:00+07:00,2273.7222929191244,2306.915319093126,2265.424036375624,2286.169677734375,46224000,0.0,0.0
2016-03-22 00:00:00+07:00,2282.0198478279535,2282.0198478279535,2252.9759588555976,2265.42333984375,47434000,0.0,0.0
2016-03-23 00:00:00+07:00,2265.4240668402776,2265.4240668402776,2228.0819118923614,2240.529296875,52128000,0.0,0.0
2016-03-24 00:00:00+07:00,2223.932490765713,2232.230746328272,2199.037724078037,2211.485107421875,73214500,0.0,0.0
2016-03-28 00:00:00+07:00,2211.4848516996262,2211.4848516996262,2165.8444513831237,2186.590087890625,59829500,0.0,0.0
2016-03-29 00:00:00+07:00,2186.590654128824,2194.888910880736,2169.994140625,2169.994140625,88822500,0.0,0.0
2016-03-30 00:00:00+07:00,2178.292724609375,2232.231401599702,2178.292724609375,2178.292724609375,137086000,0.0,0.0
2016-03-31 00:00:00+07:00,2203.1868097979323,2211.4850652020677,2186.5902989896617,2207.3359375,107951000,0.0,0.0
2016-04-01 00:00:00+07:00,2207.3359375,2211.4850652020677,2190.7394266917295,2207.3359375,73802500,0.0,0.0
2016-04-04 00:00:00+07:00,2228.0816185469926,2228.0816185469926,2207.3359796405957,2211.485107421875,49630500,0.0,0.0
2016-04-05 00:00:00+07:00,2211.485107421875,2232.230746328272,2207.3359796405957,2211.485107421875,83700500,0.0,0.0
2016-04-06 00:00:00+07:00,2207.336004849138,2228.081643992457,2165.8447265625,2165.8447265625,89264000,0.0,0.0
2016-04-07 00:00:00+07:00,2190.7398243678435,2199.038081278328,2174.143310546875,2174.143310546875,101318500,0.0,0.0
2016-04-08 00:00:00+07:00,2174.143269000956,2190.73978250478,2169.994140625,2169.994140625,70473500,0.0,0.0
2016-04-11 00:00:00+07:00,2169.994140625,2169.994140625,2169.994140625,2169.994140625,0,0.0,0.0
2016-04-12 00:00:00+07:00,2157.5464709051726,2178.2921100484914,2153.3973430765086,2165.8447265625,56727000,0.0,0.0
2016-04-13 00:00:00+07:00,2165.8447265625,2165.8447265625,2165.8447265625,2165.8447265625,0,0.0,0.0
2016-04-14 00:00:00+07:00,2165.8447265625,2165.8447265625,2165.8447265625,2165.8447265625,0,0.0,0.0
2016-04-15 00:00:00+07:00,2183.412353515625,2183.412353515625,2183.412353515625,2183.412353515625,0,21.0,0.0
2016-04-18 00:00:00+07:00,2183.412353515625,2183.412353515625,2183.412353515625,2183.412353515625,0,0.0,0.0
2016-04-19 00:00:00+07:00,2183.412353515625,2183.412353515625,2183.412353515625,2183.412353515625,0,0.0,0.0
2016-04-20 00:00:00+07:00,2179.2302138932787,2200.1441314930225,2175.04743037333,2191.778564453125,69313000,0.0,0.0
2016-04-21 00:00:00+07:00,2191.778564453125,2195.9613479730738,2175.04743037333,2191.778564453125,62586000,0.0,0.0
2016-04-22 00:00:00+07:00,2191.7779110863094,2200.1434756324406,2183.4123465401785,2195.960693359375,39264000,0.0,0.0
2016-04-25 00:00:00+07:00,2191.778564453125,2195.9613479730738,2162.499079813484,2191.778564453125,62079000,0.0,0.0
2016-04-26 00:00:00+07:00,2183.4127729850384,2183.4127729850384,2137.4021589949325,2166.681640625,129737500,0.0,0.0
2016-04-27 00:00:00+07:00,2166.6812243699114,2183.412353515625,2162.498442083483,2183.412353515625,64185500,0.0,0.0
2016-04-28 00:00:00+07:00,2195.960620726368,2204.3261849958017,2175.046710052783,2179.2294921875,68854000,0.0,0.0
2016-04-29 00:00:00+07:00,2179.2295712291966,2195.96070037491,2175.046788942768,2183.412353515625,61001500,0.0,0.0
2016-05-02 00:00:00+07:00,2191.778564453125,2195.9613479730738,2170.8646468533816,2191.778564453125,26048000,0.0,0.0
2016-05-03 00:00:00+07:00,2195.96070037491,2204.326264947767,2179.2295712291966,2183.412353515625,82224500,0.0,0.0
2016-05-04 00:00:00+07:00,2183.4129974132275,2191.778564453125,2179.2302138932787,2191.778564453125,75545000,0.0,0.0
2016-05-09 00:00:00+07:00,2191.7779110863094,2208.5090401785715,2183.4123465401785,2195.960693359375,91446000,0.0,0.0
2016-05-10 00:00:00+07:00,2183.4125031502017,2225.2403288810483,2183.4125031502017,2204.326416015625,158328000,0.0,0.0
2016-05-11 00:00:00+07:00,2200.143798828125,2225.2404961531606,2191.778233053113,2200.143798828125,91480000,0.0,0.0
2016-05-12 00:00:00+07:00,2191.778233053113,2208.509364603137,2191.778233053113,2200.143798828125,43259500,0.0,0.0
2016-05-13 00:00:00+07:00,2175.0471015030894,2208.509364603137,2175.0471015030894,2200.143798828125,75686000,0.0,0.0
2016-05-16 00:00:00+07:00,2191.777838591651,2191.777838591651,2166.6811457833496,2179.2294921875,84077000,0.0,0.0
2016-05-17 00:00:00+07:00,2179.2296574519232,2183.4124399038465,2158.315745192308,2175.046875,64829000,0.0,0.0
2016-05-18 00:00:00+07:00,2158.3155815139157,2183.412274322217,2158.3155815139157,2179.2294921875,66771000,0.0,0.0
2016-05-19 00:00:00+07:00,2175.0467959718208,2179.2295782717665,2166.6812313719292,2170.864013671875,105881500,0.0,0.0
2016-05-20 00:00:00+07:00,2166.6811457833496,2179.2294921875,2166.6811457833496,2179.2294921875,68004000,0.0,0.0
2016-05-23 00:00:00+07:00,2175.04743037333,2191.778564453125,2162.499079813484,2191.778564453125,31748500,0.0,0.0
2016-05-24 00:00:00+07:00,2183.4123605717123,2187.595142871658,2170.864013671875,2170.864013671875,69157000,0.0,0.0
2016-05-25 00:00:00+07:00,2175.046875,2179.2296574519232,2154.1329627403848,2175.046875,84150500,0.0,0.0
2016-05-26 00:00:00+07:00,2187.595056456934,2187.595056456934,2158.3155815139157,2179.2294921875,42055000,0.0,0.0
2016-05-27 00:00:00+07:00,2175.046875,2179.2296574519232,2158.315745192308,2175.046875,80811500,0.0,0.0
2016-05-30 00:00:00+07:00,2179.2300391919684,2225.240654222893,2170.8644728227096,2208.509521484375,99330000,0.0,0.0
2016-05-31 00:00:00+07:00,2225.240264423077,2225.240264423077,2175.046875,2175.046875,160724000,0.0,0.0
2016-06-01 00:00:00+07:00,2191.7780682963707,2204.326416015625,2183.4125031502017,2204.326416015625,82418000,0.0,0.0
2016-06-02 00:00:00+07:00,2191.778233053113,2208.509364603137,2187.595450165607,2200.143798828125,88747000,0.0,0.0
2016-06-03 00:00:00+07:00,2183.4123465401785,2200.1434756324406,2179.229564267113,2195.960693359375,53839500,0.0,0.0
2016-06-06 00:00:00+07:00,2195.960693359375,2208.5090401785715,2187.595128813244,2195.960693359375,105900000,0.0,0.0
2016-06-07 00:00:00+07:00,2200.1441314930225,2200.1441314930225,2187.5957809331762,2191.778564453125,87665500,0.0,0.0
2016-06-08 00:00:00+07:00,2187.5957809331762,2195.9613479730738,2175.04743037333,2191.778564453125,89579500,0.0,0.0
2016-06-09 00:00:00+07:00,2179.2296574519232,2183.4124399038465,2166.681310096154,2175.046875,67474500,0.0,0.0
2016-06-10 00:00:00+07:00,2170.8645902593084,2175.047373670213,2158.316240026596,2162.4990234375,77928000,0.0,0.0
2016-06-13 00:00:00+07:00,2149.9504485307607,2166.681580425942,2133.2193166355796,2137.402099609375,75798500,0.0,0.0
2016-06-14 00:00:00+07:00,2124.8532591348494,2149.949951171875,2120.670477128678,2149.949951171875,78620500,0.0,0.0
2016-06-15 00:00:00+07:00,2149.9506732047876,2166.6818068484044,2141.5851063829787,2162.4990234375,35512500,0.0,0.0
2016-06-16 00:00:00+07:00,2166.681310096154,2179.2296574519232,2162.4985276442308,2175.046875,49661000,0.0,0.0
2016-06-17 00:00:00+07:00,2175.0470491157944,2179.229831902556,2149.9503523952276,2158.31591796875,60702000,0.0,0.0
2016-06-20 00:00:00+07:00,2158.315926535088,2166.6814921418127,2129.03644691155,2145.767578125,46267000,0.0,0.0
2016-06-21 00:00:00+07:00,2145.767578125,2158.315926535088,2129.03644691155,2145.767578125,89712000,0.0,0.0
2016-06-22 00:00:00+07:00,2145.7675696084666,2187.595397476078,2145.7675696084666,2158.31591796875,60166000,0.0,0.0
2016-06-23 00:00:00+07:00,2158.3160744449806,2179.229989895029,2149.950508264961,2166.681640625,30252000,0.0,0.0
2016-06-24 00:00:00+07:00,2154.133231504556,2166.681580425942,2112.3054017666036,2137.402099609375,86883500,0.0,0.0
2016-06-27 00:00:00+07:00,2116.4877796173096,2145.7672548294067,2116.4877796173096,2141.58447265625,44316000,0.0,0.0
2016-06-28 00:00:00+07:00,2145.767235109765,2195.960620726368,2145.767235109765,2179.2294921875,121856000,0.0,0.0
2016-06-29 00:00:00+07:00,2200.1435400023497,2225.240234375,2200.1435400023497,2225.240234375,200147000,0.0,0.0
2016-06-30 00:00:00+07:00,2241.9709523041747,2250.336515559041,2221.057044167009,2229.422607421875,186770500,0.0,0.0
2016-07-01 00:00:00+07:00,2237.7890828065924,2254.5202161359875,2208.5095994801513,2212.6923828125,126695500,0.0,0.0
2016-07-11 00:00:00+07:00,2233.605699327257,2275.433521412037,2216.874570493345,2258.702392578125,197073000,0.0,0.0
2016-07-12 00:00:00+07:00,2275.4340625,2321.444677734375,2267.06849609375,2300.53076171875,190642000,0.0,0.0
2016-07-13 00:00:00+07:00,2308.895751953125,2313.0785341124606,2300.5301876344543,2308.895751953125,138530500,0.0,0.0
2016-07-14 00:00:00+07:00,2325.6267944776623,2333.992358486575,2313.0784484642936,2317.26123046875,148394000,0.0,0.0
2016-07-15 00:00:00+07:00,2313.0786773681643,2346.5409367152624,2313.0786773681643,2342.358154296875,195893000,0.0,0.0
2016-07-18 00:00:00+07:00,2325.6273539006497,2342.3584859431003,2313.0790048688114,2333.992919921875,116023000,0.0,0.0
2016-07-19 00:00:00+07:00,2342.358125273164,2396.734296038434,2342.358125273164,2392.551513671875,195665500,0.0,0.0
2016-07-20 00:00:00+07:00,2400.917306444637,2421.831220263841,2396.734523680796,2417.6484375,142149000,0.0,0.0
2016-07-21 00:00:00+07:00,2430.1963683452805,2455.2930606173486,2426.013586299936,2434.379150390625,202871500,0.0,0.0
2016-07-22 00:00:00+07:00,2426.0139945944493,2442.7451255916526,2384.1861671014417,2430.19677734375,111507000,0.0,0.0
2016-07-25 00:00:00+07:00,2430.196698629445,2438.562263857085,2405.100002946525,2426.013916015625,111434500,0.0,0.0
2016-07-26 00:00:00+07:00,2430.196467701982,2430.196467701982,2375.8202988893727,2400.9169921875,138118000,0.0,0.0
2016-07-27 00:00:00+07:00,2413.4652401639014,2451.110278572004,2409.282458118557,2434.379150390625,208198500,0.0,0.0
2016-07-28 00:00:00+07:00,2426.0134332349435,2426.0134332349435,2392.5511789834272,2413.465087890625,94670000,0.0,0.0
2016-07-29 00:00:00+07:00,2426.0140030276816,2446.9279168468856,2417.6484375,2417.6484375,115674000,0.0,0.0
2016-08-01 00:00:00+07:00,2405.1002002363443,2505.486991202731,2405.1002002363443,2488.755859375,221091000,0.0,0.0
2016-08-02 00:00:00+07:00,2488.7552795410156,2509.669189453125,2480.389715576172,2509.669189453125,158875000,0.0,0.0
2016-08-03 00:00:00+07:00,2509.6693545231637,2518.034919038241,2497.1210077505475,2505.486572265625,115363500,0.0,0.0
2016-08-04 00:00:00+07:00,2509.669189453125,2522.2175354003907,2505.486407470703,2509.669189453125,131859500,0.0,0.0
2016-08-05 00:00:00+07:00,2518.035313082057,2551.497576378829,2509.6697472578644,2526.40087890625,175943500,0.0,0.0
2016-08-08 00:00:00+07:00,2534.766444730443,2559.8631422030217,2505.486964345768,2526.40087890625,79174000,0.0,0.0
2016-08-09 00:00:00+07:00,2526.4003173828123,2526.4003173828123,2501.3036254882813,2509.669189453125,96702000,0.0,0.0
2016-08-10 00:00:00+07:00,2509.669520145276,2509.669520145276,2484.572824943823,2501.303955078125,64883500,0.0,0.0
2016-08-11 00:00:00+07:00,2526.400650279578,2526.400650279578,2492.938390010974,2501.303955078125,107876500,0.0,0.0
2016-08-12 00:00:00+07:00,2513.8519714355466,2547.3142272949217,2501.3036254882813,2509.669189453125,131484500,0.0,0.0
2016-08-15 00:00:00+07:00,2534.7660410934905,2547.3143878315773,2509.6693476173173,2518.034912109375,104034500,0.0,0.0
2016-08-16 00:00:00+07:00,2543.1318440082646,2543.1318440082646,2526.4007134555786,2530.58349609375,60200500,0.0,0.0
2016-08-18 00:00:00+07:00,2530.5832451268247,2559.8627206902756,2530.5832451268247,2543.131591796875,186254500,0.0,0.0
2016-08-19 00:00:00+07:00,2576.5944138071895,2584.9599800857845,2551.4977149714055,2559.86328125,169403500,0.0,0.0
2016-08-22 00:00:00+07:00,2576.5944138071895,2576.5944138071895,2555.6804981107025,2559.86328125,110468500,0.0,0.0
2016-08-23 00:00:00+07:00,2593.324971550225,2593.324971550225,2526.4004561553807,2555.679931640625,76704500,0.0,0.0
2016-08-24 00:00:00+07:00,2559.86328125,2568.228847528595,2555.6804981107025,2559.86328125,111416000,0.0,0.0
2016-08-25 00:00:00+07:00,2568.228444383965,2568.228444383965,2505.4867071433146,2551.497314453125,71705000,0.0,0.0
2016-08-26 00:00:00+07:00,2551.4971562435753,2551.4971562435753,2534.7660273501747,2543.131591796875,48785500,0.0,0.0
2016-08-29 00:00:00+07:00,2547.314555087224,2547.314555087224,2501.3039473598687,2513.852294921875,40904000,0.0,0.0
2016-08-30 00:00:00+07:00,2513.8519714355466,2513.8519714355466,2501.3036254882813,2509.669189453125,70749500,0.0,0.0
2016-08-31 00:00:00+07:00,2484.572654141144,2538.9488233395195,2484.572654141144,2518.034912109375,169155000,0.0,0.0
2016-09-01 00:00:00+07:00,2484.5724975585936,2522.2175354003907,2484.5724975585936,2509.669189453125,56229500,0.0,0.0
2016-09-02 00:00:00+07:00,2518.0347534179687,2559.8625732421874,2505.486407470703,2509.669189453125,63478000,0.0,0.0
2016-09-05 00:00:00+07:00,2555.6797912597654,2555.6797912597654,2505.486407470703,2509.669189453125,74444000,0.0,0.0
2016-09-06 00:00:00+07:00,2518.0350774425433,2526.400642483881,2501.3039473598687,2513.852294921875,70876500,0.0,0.0
2016-09-07 00:00:00+07:00,2559.8627206902756,2559.8627206902756,2526.4004629034744,2543.131591796875,137103000,0.0,0.0
2016-09-08 00:00:00+07:00,2559.8631332372324,2559.8631332372324,2534.7664358525535,2538.94921875,88467500,0.0,0.0
2016-09-09 00:00:00+07:00,2538.9488233395195,2538.9488233395195,2505.4865653712886,2518.034912109375,86764000,0.0,0.0
2016-09-13 00:00:00+07:00,2518.0350774425433,2526.400642483881,2484.572817277194,2513.852294921875,108835000,0.0,0.0
2016-09-14 00:00:00+07:00,2501.3037900080863,2509.6693545231637,2476.2070964628547,2505.486572265625,92904000,0.0,0.0
2016-09-15 00:00:00+07:00,2543.1320105546356,2559.8631422030217,2505.486964345768,2526.40087890625,159713000,0.0,0.0
2016-09-16 00:00:00+07:00,2526.40087890625,2547.314793466732,2509.6697472578644,2526.40087890625,151477000,0.0,0.0
2016-09-19 00:00:00+07:00,2551.497314453125,2555.680096935835,2526.4006195568645,2551.497314453125,70684000,0.0,0.0
2016-09-20 00:00:00+07:00,2543.1320105546356,2555.680359290925,2526.40087890625,2526.40087890625,74726500,0.0,0.0
2016-09-21 00:00:00+07:00,2526.4008700576605,2547.314784544893,2522.218087160214,2538.94921875,93367000,0.0,0.0
2016-09-22 00:00:00+07:00,2568.228515625,2610.0563416123778,2564.045733026262,2568.228515625,112772500,0.0,0.0
2016-09-23 00:00:00+07:00,2589.14208984375,2610.0560001009694,2572.4109616379747,2589.14208984375,111259000,0.0,0.0
2016-09-26 00:00:00+07:00,2589.142428618689,2589.142428618689,2551.4973852300486,2568.228515625,56087500,0.0,0.0
2016-09-27 00:00:00+07:00,2526.4007781982423,2676.98095703125,2509.669647216797,2676.98095703125,121486000,0.0,0.0
2016-09-28 00:00:00+07:00,2605.873797498607,2622.604929424762,2576.594316627836,2580.777099609375,104262000,0.0,0.0
2016-09-29 00:00:00+07:00,2593.325172024046,2660.249692592409,2593.325172024046,2630.97021484375,131983000,0.0,0.0
2016-09-30 00:00:00+07:00,2672.798456860196,2676.981240047771,2593.325576296278,2626.787841796875,146694500,0.0,0.0
2016-10-03 00:00:00+07:00,2668.615800597858,2710.443634463028,2668.615800597858,2672.798583984375,78715000,0.0,0.0
2016-10-04 00:00:00+07:00,2710.442811397923,2710.442811397923,2660.249426001665,2668.614990234375,81285000,0.0,0.0
2016-10-05 00:00:00+07:00,2635.1532330090486,2676.9810621044303,2635.1532330090486,2643.518798828125,63367500,0.0,0.0
2016-10-06 00:00:00+07:00,2676.9809825673533,2685.346548137876,2635.1531547147383,2639.3359375,58324500,0.0,0.0
